gameId,gameDateTimeEst,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,coachId,gameDate
22500618,2026-01-20 17:00:00,Golden State,Warriors,1610612744,Toronto,Raptors,1610612761,1,0.0,127,145,28.0,1.0,7.0,91.0,47.0,0.516,43.0,16.0,0.372,26.0,17.0,0.654,22.0,14.0,36.0,20.0,17.0,-18.0,240.0,28.0,22.0,44.0,33.0,72.0,0.0,9.0,0.0,5.0,24.0,54.0,20.0,0.0,0.0,25.0,20.0,,2026-01-20
22500617,2026-01-20 17:00:00,Los Angeles,Lakers,1610612747,Denver,Nuggets,1610612743,0,1.0,115,107,24.0,2.0,3.0,83.0,42.0,0.506,25.0,10.0,0.4,32.0,21.0,0.656,41.0,10.0,51.0,18.0,12.0,8.0,240.0,28.0,29.0,29.0,29.0,32.0,12.0,16.0,1.0,25.0,8.0,54.0,15.0,4.0,0.0,26.0,16.0,,2026-01-20
22500619,2026-01-20 17:00:00,Miami,Heat,1610612748,Sacramento,Kings,1610612758,0,1.0,130,117,33.0,2.0,6.0,98.0,47.0,0.48,42.0,21.0,0.5,24.0,15.0,0.625,34.0,12.0,46.0,13.0,10.0,13.0,240.0,32.0,45.0,23.0,30.0,42.0,17.0,8.0,1.0,18.0,19.0,46.0,24.0,0.0,1.0,23.0,21.0,,2026-01-20
22500619,2026-01-20 17:00:00,Sacramento,Kings,1610612758,Miami,Heat,1610612748,1,0.0,117,130,27.0,4.0,6.0,87.0,44.0,0.506,30.0,11.0,0.367,21.0,18.0,0.857,41.0,8.0,49.0,20.0,15.0,-13.0,240.0,25.0,39.0,25.0,28.0,41.0,2.0,8.0,1.0,17.0,13.0,62.0,11.0,0.0,0.0,12.0,32.0,,2026-01-20
22500618,2026-01-20 17:00:00,Toronto,Raptors,1610612761,Golden State,Warriors,1610612744,0,1.0,145,127,42.0,3.0,7.0,86.0,51.0,0.593,34.0,21.0,0.618,22.0,22.0,1.0,28.0,9.0,37.0,22.0,15.0,18.0,240.0,41.0,29.0,38.0,37.0,37.0,30.0,10.0,0.0,23.0,37.0,46.0,18.0,0.0,0.0,26.0,19.0,,2026-01-20
22500616,2026-01-20 16:00:00,Minnesota,Timberwolves,1610612750,Utah,Jazz,1610612762,0,0.0,122,127,28.0,6.0,12.0,100.0,44.0,0.44,47.0,14.0,0.298,27.0,20.0,0.741,31.0,15.0,46.0,17.0,11.0,-5.0,240.0,34.0,24.0,38.0,26.0,21.0,15.0,9.0,16.0,27.0,21.0,50.0,19.0,9.0,0.0,27.0,17.0,,2026-01-20
22500616,2026-01-20 16:00:00,Utah,Jazz,1610612762,Minnesota,Timberwolves,1610612750,1,1.0,127,122,31.0,4.0,8.0,87.0,48.0,0.552,29.0,12.0,0.414,26.0,19.0,0.731,37.0,8.0,45.0,22.0,16.0,5.0,240.0,29.0,30.0,25.0,43.0,36.0,8.0,8.0,16.0,18.0,16.0,62.0,15.0,9.0,0.0,15.0,29.0,,2026-01-20
22500614,2026-01-20 15:00:00,Chicago,Bulls,1610612741,LA,Clippers,1610612746,1,1.0,138,110,40.0,11.0,10.0,92.0,52.0,0.565,47.0,25.0,0.532,12.0,9.0,0.75,33.0,9.0,42.0,15.0,12.0,28.0,240.0,25.0,45.0,32.0,36.0,59.0,31.0,13.0,5.0,34.0,19.0,54.0,6.0,4.0,1.0,21.0,22.0,,2026-01-20
22500615,2026-01-20 15:00:00,Houston,Rockets,1610612745,San Antonio,Spurs,1610612759,1,1.0,111,106,29.0,9.0,5.0,83.0,43.0,0.518,27.0,10.0,0.37,22.0,15.0,0.682,37.0,6.0,43.0,11.0,14.0,5.0,240.0,28.0,32.0,22.0,29.0,35.0,7.0,13.0,12.0,16.0,13.0,52.0,13.0,4.0,0.0,26.0,15.0,,2026-01-20
22500614,2026-01-20 15:00:00,LA,Clippers,1610612746,Chicago,Bulls,1610612741,0,0.0,110,138,24.0,5.0,6.0,92.0,43.0,0.467,30.0,10.0,0.333,17.0,14.0,0.824,30.0,11.0,41.0,13.0,16.0,-28.0,240.0,30.0,19.0,34.0,27.0,39.0,8.0,10.0,5.0,13.0,19.0,60.0,11.0,4.0,1.0,19.0,24.0,,2026-01-20
22500615,2026-01-20 15:00:00,San Antonio,Spurs,1610612759,Houston,Rockets,1610612745,0,0.0,106,111,24.0,5.0,7.0,105.0,41.0,0.39,50.0,14.0,0.28,10.0,10.0,1.0,31.0,14.0,45.0,16.0,9.0,-5.0,240.0,39.0,31.0,22.0,14.0,32.0,16.0,7.0,12.0,7.0,23.0,46.0,23.0,4.0,0.0,30.0,14.0,,2026-01-20
22500613,2026-01-20 14:00:00,Philadelphia,76ers,1610612755,Phoenix,Suns,1610612756,1,0.0,110,116,20.0,6.0,12.0,93.0,39.0,0.419,34.0,11.0,0.324,27.0,21.0,0.778,31.0,18.0,49.0,22.0,19.0,-6.0,240.0,30.0,23.0,31.0,26.0,28.0,9.0,9.0,9.0,18.0,28.0,46.0,26.0,8.0,0.0,23.0,19.0,,2026-01-20
22500613,2026-01-20 14:00:00,Phoenix,Suns,1610612756,Philadelphia,76ers,1610612755,0,1.0,116,110,25.0,2.0,5.0,92.0,40.0,0.435,39.0,16.0,0.41,20.0,20.0,1.0,27.0,15.0,42.0,21.0,22.0,6.0,240.0,27.0,30.0,40.0,19.0,58.0,17.0,10.0,9.0,16.0,21.0,34.0,20.0,8.0,0.0,27.0,17.0,,2026-01-20
22500612,2026-01-19 17:00:00,Golden State,Warriors,1610612744,Miami,Heat,1610612748,1,1.0,135,112,38.0,3.0,11.0,95.0,49.0,0.516,51.0,24.0,0.471,17.0,13.0,0.765,38.0,8.0,46.0,17.0,13.0,23.0,240.0,36.0,34.0,34.0,31.0,66.0,24.0,15.0,11.0,13.0,27.0,50.0,8.0,7.0,1.0,25.0,19.0,,2026-01-19
22500612,2026-01-19 17:00:00,Miami,Heat,1610612748,Golden State,Warriors,1610612744,0,0.0,112,135,30.0,2.0,6.0,99.0,39.0,0.394,45.0,13.0,0.289,24.0,21.0,0.875,34.0,20.0,54.0,18.0,19.0,-23.0,240.0,34.0,32.0,27.0,19.0,53.0,7.0,7.0,11.0,14.0,14.0,52.0,17.0,7.0,0.0,22.0,21.0,,2026-01-19
22500017,2026-01-19 15:00:00,Boston,Celtics,1610612738,Detroit,Pistons,1610612765,0,0.0,103,104,13.0,4.0,7.0,83.0,33.0,0.398,41.0,13.0,0.317,30.0,24.0,0.8,31.0,14.0,45.0,23.0,14.0,-1.0,240.0,29.0,22.0,31.0,21.0,24.0,8.0,9.0,9.0,5.0,6.0,32.0,15.0,14.0,0.0,26.0,16.0,,2026-01-19
22500017,2026-01-19 15:00:00,Detroit,Pistons,1610612765,Boston,Celtics,1610612738,1,1.0,104,103,24.0,9.0,9.0,88.0,38.0,0.432,35.0,11.0,0.314,23.0,17.0,0.739,32.0,9.0,41.0,25.0,8.0,1.0,240.0,26.0,33.0,25.0,20.0,23.0,12.0,9.0,9.0,20.0,19.0,48.0,13.0,14.0,1.0,31.0,10.0,,2026-01-19
22500610,2026-01-19 14:30:00,Brooklyn,Nets,1610612751,Phoenix,Suns,1610612756,1,0.0,117,126,28.0,1.0,7.0,81.0,41.0,0.506,38.0,15.0,0.395,21.0,20.0,0.952,21.0,7.0,28.0,21.0,7.0,-9.0,240.0,26.0,42.0,21.0,28.0,45.0,3.0,12.0,4.0,15.0,21.0,40.0,10.0,1.0,0.0,12.0,29.0,,2026-01-19
22500610,2026-01-19 14:30:00,Phoenix,Suns,1610612756,Brooklyn,Nets,1610612751,0,1.0,126,117,29.0,4.0,4.0,77.0,44.0,0.571,39.0,20.0,0.513,23.0,18.0,0.783,28.0,7.0,35.0,17.0,12.0,9.0,240.0,40.0,32.0,31.0,23.0,26.0,20.0,8.0,4.0,20.0,13.0,38.0,19.0,1.0,1.0,26.0,17.0,,2026-01-19
22500609,2026-01-19 14:00:00,Indiana,Pacers,1610612754,Philadelphia,76ers,1610612755,0,0.0,104,113,24.0,9.0,4.0,84.0,40.0,0.476,34.0,13.0,0.382,14.0,11.0,0.786,34.0,12.0,46.0,22.0,22.0,-9.0,240.0,30.0,25.0,26.0,23.0,35.0,10.0,8.0,14.0,6.0,7.0,38.0,13.0,10.0,0.0,10.0,34.0,,2026-01-19
22500609,2026-01-19 14:00:00,Philadelphia,76ers,1610612755,Indiana,Pacers,1610612754,1,1.0,113,104,22.0,5.0,18.0,88.0,42.0,0.477,17.0,5.0,0.294,36.0,24.0,0.667,25.0,15.0,40.0,14.0,8.0,9.0,240.0,33.0,17.0,32.0,31.0,14.0,16.0,10.0,14.0,25.0,28.0,64.0,20.0,10.0,1.0,23.0,18.0,,2026-01-19
